Node ID,Is_Origin,Is_Destination,Origin_SA1,Origin_SA2,Destination_SA1,Destination_SA2,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight
626,0,0,0,0,0,0,collapsed_85390_626_17772,17772,167.3817878822613,collapsed_150308_626_17422,17422,256.31908496232376,1122480990_rev,69911,36.229078977340244,1422761562,60866,23.394838831839557,,,,,,,,,,,,,,,,,,,,,,,,
637,0,0,0,0,0,0,collapsed_636_637_5843,5843,53.971654711455045,113549281,48508,20.341056962641133,113549296,48521,38.51959001664534,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,0,0,0,0,0,0,collapsed_639_638_58727,58727,251.01538452812872,113549298,48517,17.31616648433829,collapsed_63292_638_9533,9533,157.6495553287889,1080670519_rev,48508,15.651018885919036,,,,,,,,,,,,,,,,,,,,,,,,
640,0,0,0,0,0,0,collapsed_641_640_127609,127609,78.45044430857729,collapsed_75402_640_22,22,297.5134041933378,1091126976_rev,127610,44.2235933197622,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,0,0,0,0,0,0,collapsed_643_642_36093,36093,253.05685767524275,664761915,33804,53.756932739807326,collapsed_89077_642_33803,33803,51.56258576472648,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,0,0,0,0,0,0,collapsed_4950_695_180127,180127,63.362648904743835,66793040,4995,125.58822946532261,66793041,44284,238.6018995525975,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,0,0,0,0,0,0,4868459,705,38.347402825928135,45542221_rev,36829,36.968603940822824,83144507,45807,526.6441039476641,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0,0,0,0,0,0,4868459_rev,704,38.347402825928135,1164586913,12278,2.850303346725017,1164586914_rev,36829,14.960128950446292,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,1,1,21204131420,212041314,21205132002,212051320,collapsed_701_718_738,738,686.9195737561026,collapsed_59856_718_738,738,657.0819732342832,collapsed_12440_12441_718,12441,640.227134671158,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1,1,21205132528,212051325,21204131744,212041317,collapsed_701_718_738,718,686.9195737561026,collapsed_59856_718_738,718,657.0819732342832,collapsed_149648_738_149262,149262,120.00291559720725,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,0,0,0,0,0,0,4869556,745,0.0,4869556_rev,745,0.0,collapsed_60978_59230_745,59230,187.38625566740097,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,0,0,0,0,0,0,collapsed_59241_75856_752,75856,1123.0203054849128,316505666,73371,48.941557557667096,753427437_rev,73370,14.048109194251039,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,0,0,0,0,0,0,collapsed_4262_176831_754,176831,718.0776839697197,collapsed_44630_754_41060,41060,150.08887986655589,1086351589,4276,11.079085010402727,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,0,0,0,0,0,0,collapsed_99507_91478_756,91478,404.111516229137,collapsed_163190_69175_756,69175,1387.8767909885637,collapsed_46228_46227_756,46227,243.0147711321893,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,0,0,0,0,0,0,collapsed_758_759_59187,59187,30.507826914103727,1059468078_rev,2278,42.96308989279858,1059468080,2905,50.139567716159235,1421117325,33026,10.65779173383178,,,,,,,,,,,,,,,,,,,,,,,,
760,0,0,0,0,0,0,collapsed_2380_760_2384,2384,1025.2446689547533,8103832,2144,63.316863246017654,23132312_rev,10688,63.49711631525123,collapsed_2168_1934_760,1934,1583.6311117464693,,,,,,,,,,,,,,,,,,,,,,,,
763,0,0,0,0,0,0,collapsed_762_763_60950,60950,129.6186838275325,collapsed_11933_54399_763,54399,773.9396899383223,1109616992,60950,7.153333035725533,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,0,0,0,0,0,0,collapsed_154380_9785_776,9785,97.13612476941472,collapsed_59837_776_44283,44283,143.41629255501306,collapsed_59839_4995_776,4995,238.67804558981473,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,0,0,0,0,0,0,58064364,42336,108.29315930404009,collapsed_29301_802_39644,39644,248.54480528809407,709680146,42336,108.29315930404009,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,0,0,0,0,0,0,4880008,813,316.2958485595721,1301274516_rev,191296,36.65450455825246,1301274517,191298,32.35914676011297,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,0,0,0,0,0,0,4880008_rev,812,316.2958485595721,1307333201,45514,24.010823200006378,1307333203_rev,95266,24.057928019155277,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,0,0,0,0,0,0,4880203,815,103.75303453353689,collapsed_43170_7461_814,7461,242.24604404446615,collapsed_149317_1818_814,1818,215.66927725349532,collapsed_11591_814_4771,4771,441.2755875489674,,,,,,,,,,,,,,,,,,,,,,,,
815,0,0,0,0,0,0,4880203_rev,814,103.75303453353689,105437850_rev,47258,65.96987029151602,792140332,33057,40.39545938317122,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,0,0,0,0,0,0,collapsed_22230_7683_817,7683,870.1317809919731,761357679_rev,21225,156.42727607370708,761357680,79609,478.9991881594545,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,0,0,0,0,0,0,4880229,819,35.65516189950394,collapsed_35035_92399_818,92399,313.4325431732724,collapsed_163860_47293_818,47293,397.71344403718206,collapsed_96300_818_6127,6127,215.4107689131791,,,,,,,,,,,,,,,,,,,,,,,,
819,0,0,0,0,0,0,4880229_rev,818,35.65516189950394,collapsed_6131_6130_819,6130,281.63769691750696,collapsed_96299_819_31950,31950,335.4128777785502,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,0,0,0,0,0,0,collapsed_95464_60747_837,60747,64.1684701750251,collapsed_94899_45468_837,45468,154.04162020809653,collapsed_95465_60747_837,60747,34.592914829401444,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,0,0,0,0,0,0,4904251,840,141.02634408255048,collapsed_59384_252_839,252,207.03692144372832,991935274_rev,95617,12.840762432631717,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0,0,0,0,0,0,4904251_rev,839,141.02634408255048,11180587,4894,109.40487654212848,27930863,20098,711.7645271562906,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,0,0,0,0,0,0,4918159,852,310.2144978354142,213351963_rev,14611,73.45665230043804,collapsed_55958_59215_851,59215,458.98196149012944,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,0,0,0,0,0,0,4918159_rev,851,310.2144978354142,331954761,51916,55.45874394232352,781756127_rev,57561,65.5832133863747,collapsed_96178_83310_852,83310,92.07096860811923,,,,,,,,,,,,,,,,,,,,,,,,
861,0,0,0,0,0,0,4918190,862,7.2676890679624515,621868793,51915,41.33693334986774,621868798_rev,85445,24.13055468509183,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0,0,0,0,0,0,4918190_rev,861,7.2676890679624515,collapsed_60356_862_60358,60358,399.1674751661787,621868795,3960,28.952543476931197,1131057624,85444,22.513616593556968,,,,,,,,,,,,,,,,,,,,,,,,
865,0,0,0,0,0,0,collapsed_29937_865_14532,14532,1018.8200050471507,collapsed_60966_4016_865,4016,808.7011262168387,1271871575,57561,55.465536672602184,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0,0,0,0,0,0,collapsed_595_20415_881,20415,630.8699894290836,146611302_rev,51859,387.9718457908037,collapsed_60971_881_1137,1137,1258.8531265970917,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,0,0,0,0,0,0,4976929,956,47.734871190094495,collapsed_14499_955_14523,14523,547.8236785115639,25607651,14500,33.824659949226145,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,0,0,0,0,0,0,4976929_rev,955,47.734871190094495,25607642,14500,27.559848769593863,142891753_rev,14489,157.28422916433738,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,0,0,0,0,0,0,collapsed_155665_14482_957,14482,530.7876233727732,25607484,14491,55.155416082978675,collapsed_14493_14492_957,14492,48.78907571574677,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,0,0,0,0,0,collapsed_972_976_89276,89276,70.5304475873703,collapsed_8716_4276_976,4276,93.05728565291366,770069645,89276,37.87926534733653,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,0,0,0,0,0,0,collapsed_979_980_28741,28741,276.7531477976536,collapsed_60357_980_60358,60358,58.78181144807843,207780976_rev,60363,33.590136346396605,575591472,59363,10.421028456473064,,,,,,,,,,,,,,,,,,,,,,,,
989,0,0,0,0,0,0,collapsed_990_989_5573,5573,120.15299100660565,403758221_rev,5570,142.33759405730234,collapsed_189765_53785_989,53785,301.26999496382706,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,0,0,0,0,0,0,collapsed_151166_1009_94527,94527,221.18422963941302,62207850_rev,43901,13.698036707181032,581989736,23600,14.529477745694333,collapsed_159935_1009_73403,73403,107.8335797421444,,,,,,,,,,,,,,,,,,,,,,,,
1017,0,0,0,0,0,0,5003856,1018,13.954358321882255,573324707,48502,171.48360774813904,573324712_rev,48513,62.54055936430343,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,0,0,0,0,0,0,5003856_rev,1017,13.954358321882255,collapsed_148775_1018_158076,158076,920.9745873698004,573324708_rev,48501,171.53414302587376,573324709,7994,62.69157884945957,,,,,,,,,,,,,,,,,,,,,,,,
1019,0,0,0,0,0,0,5003859,1020,64.53018357890564,114769962_rev,48776,22.7231682507669,114769976,48783,22.77218825995835,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,0,0,0,0,0,0,5003859_rev,1019,64.53018357890564,collapsed_48782_1020_150012,150012,36.08395261392535,collapsed_158045_1020_58733,58733,35.86598689000263,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,0,0,0,0,0,0,5003896,1029,0.0,5003896_rev,1029,0.0,collapsed_84260_1029_97499,97499,888.0671164710742,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,0,0,0,0,0,0,collapsed_1039_1036_13409,13409,183.25974043362538,,58424,20.2910411193794,,58423,19.18100952475118,_rev,76084,94.35375896639444,,,,,,,,,,,,,,,,,,,,,,,,
1040,0,0,0,0,0,0,collapsed_1041_1040_76084,76084,355.2618679376212,collapsed_78980_1040_7923,7923,1001.3940120268016,_rev,13376,563.7252560244373,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,0,0,0,0,0,0,,1043,113.08494647277551,,58423,107.55122035693192,_rev,73982,8.286998736688119,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,0,0,0,0,0,0,_rev,1042,113.08494647277551,_rev,58423,31.33137504992478,collapsed_82902_1043_7923,7923,518.8174111246237,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,0,0,0,0,0,0,,1045,86.28690857405425,,13409,81.2686585696894,_rev,51003,57.05462519548711,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,0,0,0,0,0,0,_rev,1044,86.28690857405425,_rev,13409,44.60432270161575,collapsed_82332_58422_1045,58422,382.8610621805398,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,0,0,0,0,0,0,collapsed_1047_1046_13399,13399,125.30860396974617,_rev,13404,642.8721612359886,_rev,13402,68.8986297544967,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,0,0,0,0,0,0,5008666,1069,81.16383054243119,collapsed_60908_97232_1068,97232,386.56571043799596,collapsed_96485_8976_1068,8976,403.5378563715253,1156198451_rev,59429,54.38737222568504,,,,,,,,,,,,,,,,,,,,,,,,
1069,0,0,0,0,0,0,5008666_rev,1068,81.16383054243119,185031888_rev,57192,21.361353626210146,185031894,57197,21.823968150659837,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,0,0,0,0,0,0,collapsed_1072_1073_33118,33118,162.72892284842476,34103496,31497,19.049443094739775,collapsed_1548_1545_1073,1545,164.44903366127465,1123791540,45184,15.558860333744743,,,,,,,,,,,,,,,,,,,,,,,,
1109,0,0,0,0,0,0,5025105,1110,124.46272970841544,5628780,1109,0.0,5628780_rev,1109,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,0,0,0,0,0,0,5025105_rev,1109,124.46272970841544,11183696,4921,142.89903730963098,1175842681,16605,15.821478390287712,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,0,0,0,0,0,0,collapsed_1123_83292_1117,83292,214.2956470447866,,13400,46.752419407431795,,13403,40.145162797484794,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,0,0,0,0,0,0,collapsed_1136_1137_1154,1154,947.039905036032,237324746,63312,685.9563030635173,collapsed_60971_881_1137,881,1258.8531265970917,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,0,0,0,0,0,0,5026863,1155,111.25261477684194,collapsed_1136_1137_1154,1137,947.039905036032,386886729,75810,128.63293042519516,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,0,0,0,0,0,0,5026863_rev,1154,111.25261477684194,1176173718,157623,48.209201664064324,1176173719_rev,157623,48.209201664064324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,0,0,0,0,0,0,collapsed_604_605_1169,605,171.6210620374702,collapsed_1001_1169_60355,60355,890.8491452415568,782722250_rev,59369,29.50936945185044,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0,0,0,0,0,0,5028672,1171,18.063496232998336,collapsed_33359_1170_62866,62866,280.6030419514097,collapsed_182459_15300_1170,15300,665.9763675620528,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,0,0,0,0,0,0,5028672_rev,1170,18.063496232998336,collapsed_182460_1171_1746,1746,519.429012592087,collapsed_95242_59143_1171,59143,292.6240071980732,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,0,0,0,0,0,0,5031275,1177,1076.5790415284403,collapsed_167091_28039_1176,28039,916.8051206906775,collapsed_93770_28032_1176,28032,556.741066233136,collapsed_22970_145_1176,145,898.1626482722568,,,,,,,,,,,,,,,,,,,,,,,,
1177,0,0,0,0,0,0,5031275_rev,1176,1076.5790415284403,19980350,7683,766.1648821982204,collapsed_23954_1177_32482,32482,558.0862023228293,collapsed_75874_1177_155794,155794,881.43258909262,,,,,,,,,,,,,,,,,,,,,,,,
1178,0,0,0,0,0,0,collapsed_1179_1178_520,520,267.37652399729643,collapsed_91994_50375_1178,50375,57.4217939723201,976622003_rev,94604,18.707643646259267,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,0,0,0,0,0,0,5035734,1181,15.182264745853377,208642571_rev,60570,119.72207221749802,1314761451,60567,121.25157133101156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,0,0,0,0,0,0,5035734_rev,1180,15.182264745853377,208641735_rev,60566,119.34221590575636,581959642,60576,119.6622393001985,collapsed_60578_148955_1181,148955,218.52577746667066,,,,,,,,,,,,,,,,,,,,,,,,
1182,0,0,0,0,0,0,5035772,1183,17.08491928104019,collapsed_43809_43810_1182,43810,235.28162773579515,collapsed_142661_142662_1182,142662,84.9820186992408,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,0,0,0,0,0,0,5035772_rev,1182,17.08491928104019,collapsed_198904_1183_58229,58229,116.65009182602685,1327414211_rev,198903,75.96233345531878,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,0,0,0,0,0,0,collapsed_1197_1196_32565,32565,564.2480880606031,collapsed_32594_1196_14003,14003,110.44471226684387,collapsed_1745_24865_1196,24865,273.5296477105273,collapsed_73708_1196_15300,15300,461.35100918422734,collapsed_13008_13007_1196,13007,113.27539971773007,,,,,,,,,,,,,,,,,,,,,
1211,0,0,0,0,0,0,113549303,48526,12.208689873080782,collapsed_92619_1211_48687,48687,143.48548098847385,1274749420,48511,15.31178815084411,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,0,0,0,0,0,0,5067101,1217,31.149328795203495,76562496_rev,1219,41.818940014107554,111786828,48061,74.47570235372835,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0,0,0,0,0,0,5067101_rev,1216,31.149328795203495,210304731,25725,47.078772568562776,785137688_rev,75796,11.732537951792017,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,0,0,0,0,0,0,5067102,1219,496.3908152564354,111667592_rev,47970,61.604608692546314,collapsed_49304_44524_1218,44524,142.913111223832,collapsed_32925_44524_1218,44524,152.65039991586693,,,,,,,,,,,,,,,,,,,,,,,,
1219,0,0,0,0,0,0,5067102_rev,1218,496.3908152564354,76562496,1216,41.818940014107554,collapsed_34109_34108_1219,34108,208.861923521122,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,0,0,0,0,0,0,5067388,1221,473.9455204833974,113549265,48492,12.243958954113227,573324711,48522,102.14223506094964,573325402_rev,7994,70.93359823258352,,,,,,,,,,,,,,,,,,,,,,,,
1221,0,0,0,0,0,0,5067388_rev,1220,473.9455204833974,collapsed_148834_1221_32368,32368,401.80401723550693,collapsed_8082_1221_8078,8078,22.928218372074575,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,0,0,0,0,0,0,collapsed_8509_1273_75810,75810,1815.1890346069888,collapsed_48792_45458_1273,45458,1652.2239414464625,collapsed_69169_4008_1273,4008,1983.9263323043633,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,0,0,0,0,0,0,collapsed_145439_1303_46,46,244.4892286431901,397008507,45416,9.933641391057344,1041302049_rev,97036,21.577825139753163,collapsed_45417_45415_1303,45415,60.45902029001649,,,,,,,,,,,,,,,,,,,,,,,,
1318,0,0,0,0,0,0,collapsed_189024_333_1318,333,3973.9680447358755,collapsed_94004_55928_1318,55928,361.4254669482897,collapsed_48_1318_72588,72588,1504.9689868562364,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,0,0,0,0,0,0,collapsed_73564_1321_27286,27286,1591.2356195362759,collapsed_78959_1321_41115,41115,3718.011964609162,collapsed_189040_1321_27288,27288,515.6642004413181,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,1,0,21205132427,212051324,0,0,5094964,1328,35.74529349277879,collapsed_1324_154_1327,154,1464.813101415941,1102309070,77521,30.183371247900347,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1,1,21205132427,212051324,21105127408,211051274,5094964_rev,1327,35.74529349277879,466906891_rev,77521,16.260326465661777,collapsed_77519_213_1328,213,30.768189812408565,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,0,0,0,0,0,0,5095075,1332,109.01841798782038,198005095,57715,12.679928633610865,206506966_rev,60027,11.150962049373248,505256328_rev,80555,217.1604180405359,,,,,,,,,,,,,,,,,,,,,,,,
1332,0,0,0,0,0,0,5095075_rev,1331,109.01841798782038,715611140,80552,113.43932135678214,collapsed_150352_91809_1332,91809,232.7188307567175,collapsed_211725_1332_91815,91815,230.0838543504143,,,,,,,,,,,,,,,,,,,,,,,,
1335,0,0,0,0,0,0,collapsed_1337_1338_1335,1338,172.8983549401994,166596202_rev,54874,301.25055968806964,collapsed_54875_1335_21732,21732,301.1236549632241,798269872_rev,96705,501.9285107891713,collapsed_94488_580_1335,580,293.038703539185,,,,,,,,,,,,,,,,,,,,,
1338,0,0,0,0,0,0,collapsed_1337_1338_1335,1335,172.8983549401994,5103385,1341,28.69742960112745,5103387_rev,1343,119.23055135510444,collapsed_1340_1338_1343,1343,167.64866223041784,,,,,,,,,,,,,,,,,,,,,,,,
1341,0,0,0,0,0,0,5103385_rev,1338,28.69742960112745,collapsed_29510_1341_36268,36268,307.71052330366877,320943744,1343,122.85699376881269,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,0,0,0,0,0,0,5103387,1338,119.23055135510444,320943744_rev,1341,122.85699376881269,collapsed_1340_1338_1343,1338,167.64866223041784,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,0,0,0,0,0,0,collapsed_1348_1347_14957,14957,288.92712175221715,collapsed_41511_1347_90778,90778,79.22250552375232,756336792_rev,90778,26.373314118188347,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,0,0,0,0,0,0,collapsed_1359_1360_82143,82143,75.81996824997022,collapsed_8498_8497_1360,8497,47.36381214022013,61960058_rev,8497,32.25126712226314,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,0,0,0,0,0,0,collapsed_33231_1400_23350,23350,822.7681238975567,collapsed_53006_1400_21594,21594,334.580046846154,collapsed_23351_23350_1400,23350,825.8785281996803,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,0,0,0,0,0,0,collapsed_1411_1410_97804,97804,213.18149266049244,581989751,83575,20.716700431245645,581989755_rev,43932,13.482682654396553,collapsed_148580_43944_1410,43944,69.23176176005144,,,,,,,,,,,,,,,,,,,,,,,,
1413,0,0,0,0,0,0,collapsed_1412_1413_1545,1545,99.9603649535211,collapsed_62098_1413_1760,1760,239.47539807087824,324626003,1760,217.55181547885982,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,0,0,0,0,0,0,collapsed_1423_1424_78911,78911,1029.5088201405422,collapsed_78907_2678_1424,2678,404.54149299665977,collapsed_91961_91524_1424,91524,518.5885300065953,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,0,0,0,0,0,0,collapsed_152060_17726_1425,17726,2377.0702970968778,965862787_rev,1678,27.15772475342495,collapsed_42013_39912_1425,39912,739.5014874083487,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,0,0,0,0,0,0,collapsed_1428_1427_1429,1429,186.12873635447417,collapsed_79045_1427_17727,17727,1404.9528315813418,collapsed_10717_1427_64351,64351,1110.2388160473652,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,0,0,0,0,0,0,collapsed_37383_1429_73683,73683,3951.4220858060607,collapsed_168377_1429_37311,37311,1297.2512171274682,collapsed_1428_1427_1429,1427,186.12873635447417,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,0,0,0,0,0,0,,1446,4.956202625708908,_rev,3952,47.910020105827094,_rev,15578,4.158883426867078,,3953,37.29530400432024,,,,,,,,,,,,,,,,,,,,,,,,
1446,0,0,0,0,0,0,_rev,1445,4.956202625708908,_rev,55526,65.08846334094774,,15578,4.615600772011062,,55527,32.7668814428694,,,,,,,,,,,,,,,,,,,,,,,,
1447,0,0,0,0,0,0,collapsed_1448_1447_58994,58994,332.07488746605156,23415957,11341,146.15912128725273,collapsed_56470_26454_1447,26454,144.08076564125682,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,0,0,0,0,0,0,collapsed_1450_1449_62631,62631,164.93242079163514,540629341_rev,57555,133.55869898223682,collapsed_82827_6791_1449,6791,179.0161645873725,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,0,0,0,0,0,0,5179560,1454,1127.1158576243183,collapsed_85429_13330_1453,13330,159.47088387958502,783045346_rev,94981,62.66624250683869,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,0,0,0,0,0,0,5179560_rev,1453,1127.1158576243183,130506202_rev,15957,13.941382323019804,573314291,16073,234.97645824376613,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,0,0,0,0,0,0,5196807,1467,77.75264718241348,344491362_rev,3450,72.13969154512307,577267893_rev,74546,6.294618971543586,577267897,59396,12.308010419765848,,,,,,,,,,,,,,,,,,,,,,,,
1467,0,0,0,0,0,0,5196807_rev,1466,77.75264718241348,collapsed_1579_1580_1467,1580,642.5639411612461,collapsed_74545_1467_59396,59396,75.36056874310071,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,0,0,0,0,0,0,collapsed_1473_1472_14127,14127,266.1437964471169,collapsed_58637_1472_110053,110053,242.9054179996902,collapsed_58639_1472_60048,60048,265.8170359052601,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,0,0,0,0,0,0,collapsed_1475_1474_127155,127155,168.73705190884954,collapsed_127160_35372_1474,35372,65.95049439998876,1029499554_rev,35374,66.62381571696437,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,0,0,0,0,0,0,collapsed_50747_50746_1482,50746,868.9381176954164,5234964,1500,47.912889185434956,980542677,1519,39.35881371261893,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,0,0,0,0,0,0,collapsed_1486_1485_6984,6984,94.49234547723484,collapsed_1487_1485_88720,88720,284.6380270049838,1057141668,1489,16.335667273503386,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,0,0,0,0,0,0,collapsed_1490_1489_1491,1491,196.96838327093127,collapsed_6985_1489_1497,1497,107.39717726955149,collapsed_39982_39983_1489,39983,291.95386430516896,1057141668_rev,1485,16.335667273503386,,,,,,,,,,,,,,,,,,,,,,,,
1491,0,0,0,0,0,0,collapsed_1490_1489_1491,1489,196.96838327093127,collapsed_39981_1492_1491,1492,367.98015046208684,collapsed_73872_1491_94939,94939,99.27701289169921,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,0,0,0,0,0,0,collapsed_39981_1492_1491,1491,367.98015046208684,collapsed_1477_1492_1916,1916,529.9913126319004,collapsed_73658_1602_1492,1602,864.3374553038789,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,0,0,0,0,0,0,collapsed_1919_1916_1494,1916,470.7268189521104,179383357_rev,17303,172.89420806727463,775968522_rev,1500,60.87355873643734,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,0,0,0,0,0,0,collapsed_1496_1497_1918,1918,306.40813914864793,collapsed_6985_1489_1497,1489,107.39717726955149,collapsed_1498_111296_1497,111296,211.40252693532634,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,0,0,0,0,0,0,5234964_rev,1482,47.912889185434956,775968522,1494,60.87355873643734,980542681_rev,1520,11.88646516008692,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,0,0,0,0,0,0,collapsed_90677_32525_1501,32525,1843.220178762161,980098304_rev,61128,104.0324535991228,collapsed_111386_1501_1518,1518,146.06945174731658,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,0,0,0,0,0,0,collapsed_95273_1505_1511,1511,489.9954592436831,50123947_rev,39983,792.8400001998147,312190215,32528,276.43832165287165,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,0,0,0,0,0,0,5235164,1508,41.4205883367848,collapsed_93648_93649_1507,93649,56.990472179221086,982206078_rev,4705,7.772413441812407,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,0,0,0,0,0,0,5235164_rev,1507,41.4205883367848,783887409_rev,93649,48.40483015352144,collapsed_111514_1508_1513,1513,96.5339264424833,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,0,0,0,0,0,0,collapsed_1510_1509_96127,96127,80.75915707509235,981208573,96126,14.063853578404169,collapsed_112928_1509_112926,112926,320.6450679903995,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,0,0,0,0,0,0,collapsed_1512_1511_95274,95274,87.05054837708093,collapsed_32524_1511_82552,82552,64.5990638910913,collapsed_95273_1505_1511,1505,489.9954592436831,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,0,0,0,0,0,0,5235222,1514,32.46051449828862,collapsed_111514_1508_1513,1508,96.5339264424833,327695289_rev,1515,63.66808752569623,778984242,1516,50.97618571282452,,,,,,,,,,,,,,,,,,,,,,,,
1514,0,0,0,0,0,0,5235222_rev,1513,32.46051449828862,135807608_rev,50812,50.54702074159026,981208587,111515,9.8473186236171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,0,0,0,0,0,0,5235231,1516,33.28976023157559,327695289,1513,63.66808752569623,collapsed_94657_68859_1515,68859,146.93768617408531,,,,,,,,,,,,,,,,,,,,,,,,,,,
