method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
link_elimination,2340256,20605113315,2331924,211352795,26,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,27,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334514,2334575,2334212,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,5700338,5700355,5700363,5700412,5700411,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,28,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2334212,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5700023,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,29,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699832,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,30,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334514,2334575,2334212,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,5700338,5700355,5700363,5700412,5700411,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,31,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,32,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334514,2334575,2334212,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,5700338,5700355,5700363,5700412,5700411,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,33,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2334212,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5700023,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,34,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699832,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,35,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,36,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2334212,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5700023,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,37,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2334026,2332585,2332520,54205188,54205182,2332247,63473332,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699832,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697980,5697979,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,38,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,15339457,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,11627063,16231797,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
